2012.38244514, 0
2012.53918495, 0
2012.69592476, 0
2012.85266458, 0
2013.00940439, 0
2013.1661442, 0
2013.32288401, 0
2013.47962382, 0
2013.63636364, 0
2013.79310345, 0
2013.94984326, 0
2014.10658307, 0
2014.26332288, 0
2014.4200627, 0
2014.57680251, 0
2014.73354232, 0
2014.89028213, 0
2015.04702194, 0
2015.20376176, 0
2015.36050157, 0
2015.51724138, 0
2015.67398119, 0
2015.830721, 0
2015.98746082, 0
2016.14420063, 0
2016.30094044, 0
2016.45768025, 0
2016.61442006, 0
2016.77115987, 0
2016.92789969, 0
2017.0846395, 0
2017.24137931, 0
2017.39811912, 0
2017.55485893, 0
2017.71159875, 0
2017.86833856, 0
2018.02507837, 0
2018.18181818, 0
2018.33855799, 0
2018.49529781, 0
2018.65203762, 0
2018.80877743, 0
2018.96551724, 0
2019.12225705, 0
2019.27899687, 0
2019.43573668, 0
2019.59247649, 0
2019.7492163, 0
2019.90595611, 0
2020.06269592, 0
2020.21943574, 0
2020.37617555, 0
2020.53291536, 0
2020.68965517, 0
2020.84639498, 0
2021.0031348, 0
2021.15987461, 0
2021.31661442, 0
2021.47335423, 0
2021.63009404, 0
2021.78683386, 0
2021.94357367, 0
2022.10031348, 0
2022.25705329, 0
2022.4137931, 0
2022.57053292, 0
2022.72727273, 0
2022.88401254, 0
2023.04075235, 0
2023.19749216, 0
2023.35423197, 0
2023.51097179, 0
2023.6677116, 0
2023.82445141, 0
2023.98119122, 0
2024.13793103, 0
2024.29467085, 0
2024.45141066, 0
2024.60815047, 0
2024.76489028, 0
2024.92163009, 0
2025.07836991, 0
2025.23510972, 0
2025.39184953, 0
2025.54858934, 0
2025.70532915, 0
2025.86206897, 0
2026.01880878, 0
2026.17554859, 0
2026.3322884, 0
2026.48902821, 0
2026.64576803, 0
2026.80250784, 0
2026.95924765, 0
2027.11598746, 0
2027.27272727, 0
2027.42946708, 0
2027.5862069, 0
2027.74294671, 0
2027.89968652, 0
2028.05642633, 0
2028.21316614, 0
2028.36990596, 0
2028.52664577, 0
2028.68338558, 0
2028.84012539, 0
2028.9968652, 0
2029.15360502, 0
2029.31034483, 0
2029.46708464, 0
2029.62382445, 0
2029.78056426, 0
2029.93730408, 0
2030.09404389, 0
2030.2507837, 0
2030.40752351, 0
2030.56426332, 0
2030.72100313, 0
2030.87774295, 0
2031.03448276, 0
2031.19122257, 0
2031.34796238, 0
2031.50470219, 0
2031.66144201, 0
2031.81818182, 0
2031.97492163, 0
2032.13166144, 0
2032.28840125, 0
2032.44514107, 0
2032.60188088, 0
2032.75862069, 0
2032.9153605, 0
2033.07210031, 0
2033.22884013, 0
2033.38557994, 0
2033.54231975, 0
2033.69905956, 0
2033.85579937, 0
2034.01253918, 0
2034.169279, 0
2034.32601881, 0
2034.48275862, 0
2034.63949843, 0
2034.79623824, 0
2034.95297806, 0
2035.10971787, 0
2035.26645768, 0
2035.42319749, 0
2035.5799373, 0
2035.73667712, 0
2035.89341693, 0
2036.05015674, 0
2036.20689655, 0
2036.36363636, 0
2036.52037618, 0
2036.67711599, 0
2036.8338558, 0
2036.99059561, 0
2037.14733542, 0
2037.30407524, 0
2037.46081505, 0
2037.61755486, 0
2037.77429467, 0
2037.93103448, 0
2038.08777429, 0
2038.24451411, 0
2038.40125392, 0
2038.55799373, 0
2038.71473354, 0
2038.87147335, 0
2039.02821317, 0
2039.18495298, 0
2039.34169279, 0
2039.4984326, 0
2039.65517241, 0
2039.81191223, 0
2039.96865204, 0
2040.12539185, 0
2040.28213166, 0
2040.43887147, 0
2040.59561129, 0
2040.7523511, 0
2040.90909091, 0
2041.06583072, 0
2041.22257053, 0
2041.37931034, 0
2041.53605016, 0
2041.69278997, 0
2041.84952978, 0
2042.00626959, 0
2042.1630094, 0
2042.31974922, 0
2042.47648903, 0
2042.63322884, 0
2042.78996865, 0
2042.94670846, 0
2043.10344828, 0
2043.26018809, 0
2043.4169279, 0
2043.57366771, 0
2043.73040752, 0
2043.88714734, 0
2044.04388715, 0
2044.20062696, 0
2044.35736677, 0
2044.51410658, 0
2044.67084639, 0
2044.82758621, 0
2044.98432602, 0
2045.14106583, 0
2045.29780564, 0
2045.45454545, 0
2045.61128527, 0
2045.76802508, 0
2045.92476489, 0
2046.0815047, 0
2046.23824451, 0
2046.39498433, 0
2046.55172414, 0
2046.70846395, 0
2046.86520376, 0
2047.02194357, 0
2047.17868339, 0
2047.3354232, 0
2047.49216301, 0
2047.64890282, 0
2047.80564263, 0
2047.96238245, 0
2048.11912226, 0
2048.27586207, 0
2048.43260188, 0
2048.58934169, 0
2048.7460815, 0
2048.90282132, 0
2049.05956113, 0
2049.21630094, 0
2049.37304075, 0
2049.52978056, 0
2049.68652038, 0
2049.84326019, 0
2050.0, 0
